row	round	batch	sent_id	sentence	worker_0	worker_1	worker_2	worker_3	worker_4	worker_5	worker_6	worker_7	disagree	agree	neutral	guid	in_held_out_test	disagreement_score
1463	4	4	t16	And ocean acidification, which comes from the added carbon absorbed by oceans, will harm marine life.	neutral	neutral	neutral	agrees	agrees	agrees	agrees	agrees	0.0027785415059809	0.8113946920436295	0.1858267664503896	4_4_t16	True	-4.18226398830014
1464	4	4	t17	Between 1982 and 1999, global net primary production â a key measure of plants 'carbon uptake â rose 6 percent, or roughly 3 percent per decade.	neutral	neutral	agrees	agrees	agrees	neutral	neutral	neutral	0.0034643445448995	0.3317752222004526	0.6647604332546478	4_4_t17	False	-4.18226398830014
1465	4	4	t18	If the natural sinks can't keep pace with the increased CO2 emissions, then the physical and biological impacts of global warming will accelerate over the next century.	agrees	neutral	agrees	agrees	agrees	agrees	agrees	agrees	0.0010491570555361	0.9924327096941992	0.0065181332502649	4_4_t18	False	-5.825742227201615
1466	4	4	t19	Just how vacuous the global warming narrative has become.	neutral	neutral	neutral	disagrees	disagrees	disagrees	disagrees	disagrees	0.7935085871667458	0.0045934042185372	0.2018980086147168	4_4_t19	False	-4.18226398830014
1467	4	4	t2	We had just lived through the third consecutive year of the highest global temperatures on record and the lowest levels of Arctic ice.	agrees	neutral	agrees	agrees	agrees	neutral	agrees	agrees	0.0022010609384386	0.9267341050733188	0.0710648339882425	4_4_t2	False	-4.754887502163468
1468	4	4	t20	Global-warming-driven extreme weather events â droughts, floods and wildfires â are sharply on the rise and we are staring through the last window of time to mitigate climate change so that we can manage the impacts that are already unavoidable and avoid the impacts that will be terrifyingly unmanageable.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0004903700405776	0.9990206207352756	0.0004890092241468	4_4_t20	False	-24.0
1469	4	4	t21	Carbon dioxide has a fundamentally different mode of warming than natural climate change.	neutral	neutral	disagrees	agrees	agrees	agrees	neutral	neutral	0.0630412794572316	0.4479036209093973	0.489055099633371	4_4_t21	True	-0.025062498798072874
1470	4	4	t22	World temperatures have gone up only very slowly, less than half as fast as the scientific consensus predicted in 1990 when the global-warming scare began in earnest.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9981765122562302	0.00109981659035	0.0007236711534198	4_4_t22	False	-24.0
1471	4	4	t23	These new results will help us answer important questions in terms of both sea-level rise and how the planet's cold regions are responding to global change.	agrees	neutral	neutral	neutral	neutral	agrees	agrees	neutral	0.0034987097657004	0.4552890015765472	0.5412122886577524	4_4_t23	False	-4.18226398830014
1472	4	4	t24	Separating waste by type is anything but fussy, especially in the age of climate change, when scientists have shown that global warming is producing wetter storms and contributing to more destructive storm surges, and could also be making some storms more powerful.	agrees	agrees	agrees	agrees	disagrees	agrees	agrees	agrees	0.0128250102110545	0.9860666035045036	0.0011083862844416	4_4_t24	False	-5.825742227201615
1473	4	4	t25	Emissions of carbon dioxide would cause the planet to warm.	neutral	neutral	neutral	agrees	agrees	agrees	agrees	neutral	0.0032429238029007	0.6585341857527984	0.3382228904443008	4_4_t25	False	-4.0
1474	4	4	t26	The White House is abdicating its leadership and taking a backseat to other countries in the global fight against climate change.	neutral	neutral	agrees	neutral	agrees	neutral	agrees	neutral	0.0033918358454101	0.3608067750092634	0.6358013891453264	4_4_t26	False	-4.18226398830014
1475	4	4	t27	Environmental-extremist scientists have tampered with the raw data by adding an imagined (and imaginary) âglobal isostatic adjustmentâ, torturing the data until they show a rate of sea-level rise that has not in reality occurred.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9982354149886488	0.0010602141211856	0.0007043708901656	4_4_t27	False	-24.0
1476	4	4	t28	Countries would recognize the dangers of continuing to dig up and burn the worldâs fossil fuels.	agrees	neutral	neutral	agrees	agrees	agrees	agrees	neutral	0.0027714545077137	0.8510513294097432	0.1461772160825432	4_4_t28	False	-4.18226398830014
1477	4	4	t29	Carrying a climate agenda even further, through measures like a carbon tax on gasoline, natural gas and other products, would hurt ordinary Washingtonians.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9981626063099098	0.0011129739035706	0.0007244197865194	4_4_t29	False	-24.0
1478	4	4	t3	Global warming was much more of an abstraction to New York City until two years ago.	disagrees	disagrees	neutral	neutral	agrees	neutral	neutral	neutral	0.1269548457225144	0.0411576125821057	0.8318875416953798	4_4_t3	False	-0.30998015622252084
1479	4	4	t30	Scientists disagreed on whether global warming is happening.	disagrees	neutral	disagrees	neutral	neutral	neutral	disagrees	neutral	0.4016188738701195	0.0050739679924673	0.5933071581374132	4_4_t30	False	-4.18226398830014
1480	4	4	t31	Even if countries slammed the brakes on emissions today, the climate would continue to warm because carbon dioxide remains in the atmosphere for centuries.	neutral	neutral	agrees	agrees	disagrees	agrees	agrees	neutral	0.0353771042539122	0.7715765511628805	0.1930463445832072	4_4_t31	True	-0.025062498798072874
1481	4	4	t32	Now we've got to move away from coal and all the other fossil fuels, but I don't want to move away from the people who did the best they could to produce the energy that we relied on.	agrees	agrees	disagrees	neutral	agrees	neutral	neutral	agrees	0.0625026548341508	0.4916691890839754	0.4458281560818737	4_4_t32	False	-0.025062498798072874
1482	4	4	t33	Global warming might become a problem.	agrees	neutral	neutral	neutral	agrees	agrees	neutral	neutral	0.0033879030754884	0.3444541830840261	0.6521579138404854	4_4_t33	False	-4.18226398830014
1483	4	4	t34	Economic success has historically been closely linked to the use of fossil fuels.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0007501631008315	0.0010899996349444	0.9981598372642242	4_4_t34	False	-24.0
1484	4	4	t35	Heat waves in recent years have become more intense, a consequence of global warming.	agrees	neutral	agrees	agrees	agrees	agrees	agrees	agrees	0.0010377416311476	0.9922783306068108	0.0066839277620415	4_4_t35	False	-5.825742227201615
1485	4	4	t36	If global average temperatures reach 1.6 degrees C (2.9 degrees F.) above preindustrial levels, the iconic ice sheet probably will tip toward irreversible loss.	agrees	neutral	neutral	agrees	agrees	agrees	neutral	neutral	0.0034356365565815	0.6037826139332362	0.3927817495101822	4_4_t36	False	-4.0
1486	4	4	t37	Britain should help lead the global response to climate change.	agrees	neutral	agrees	agrees	agrees	agrees	agrees	neutral	0.0018508661140572	0.9568254347244256	0.041323699161517	4_4_t37	False	-4.754887502163468
1487	4	4	t38	Snow and ice is going to be frozen in place.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.000770202019452	0.0011508051386317	0.9980789928419164	4_4_t38	False	-24.0
1488	4	4	t39	Two of climate alarmists favorite bellwethers of global warming doom Greenland and the South Pole, are cooling not warming.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9982215653069006	0.0010741758833585	0.0007042588097407	4_4_t39	False	-24.0
1489	4	4	t4	Antarctica was once a lush, green continent, icing over only in the past 35 million years, amid a general cooling of the worldâs climate.	disagrees	neutral	neutral	disagrees	disagrees	disagrees	neutral	neutral	0.5881767157573489	0.0051296727474264	0.4066936114952247	4_4_t4	False	-4.0
1490	4	4	t40	The vulnerability of the gauges comes in part from the continuing rise of the sea, which is believed to be caused largely by human emissions of greenhouse gases.	agrees	neutral	agrees	agrees	neutral	agrees	agrees	agrees	0.0018256138895502	0.9596021522262156	0.0385722338842342	4_4_t40	False	-4.754887502163468
1491	4	4	t41	Reducing carbon emissions would also reduce airborne hazards like mercury and ozone.	neutral	neutral	neutral	agrees	agrees	agrees	neutral	neutral	0.0033905843482182	0.3686151020728641	0.6279943135789178	4_4_t41	False	-4.18226398830014
1492	4	4	t42	The Arctic had the power to put the United States into a deep freeze if you read the Associated Press story published in mid-December.	disagrees	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0338707006674303	0.0029761892879838	0.9631531100445858	4_4_t42	False	-5.825742227201615
1493	4	4	t43	Together, we've held our carbon emissions to levels not seen in about 20 years.	neutral	agrees	neutral	agrees	disagrees	agrees	neutral	neutral	0.0406663580906643	0.4110663063077649	0.5482673356015708	4_4_t43	True	-0.025062498798072874
1494	4	4	t44	There is no real-world evidence that supports man-made global warming theory.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9981719759728588	0.0010891653905345	0.0007388586366065	4_4_t44	False	-24.0
1495	4	4	t5	Methane, the chief component of natural gas, is a powerful greenhouse gas in the short term, with more than 80 times the effect of carbon dioxide in its first 20 years in the atmosphere.	neutral	neutral	neutral	agrees	neutral	neutral	neutral	neutral	0.0020316566095667	0.0462363137192585	0.9517320296711748	4_4_t5	False	-5.825742227201615
1496	4	4	t6	The hurricane isnât âentirely a product of climate changeâ and severe weather has existed for eons before fossil fuels were used.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9982200798138527	0.0010605110465092	0.0007194091396379	4_4_t6	False	-24.0
1497	4	4	t7	Global warming may be contributing to huge fissures on Fuji 's slopes, prone to erosion and landslides.	agrees	neutral	agrees	agrees	agrees	agrees	agrees	neutral	0.0018304133318305	0.9577696742164892	0.0403999124516802	4_4_t7	False	-4.754887502163468
1498	4	4	t8	Global climate change falls outside of the scope of NEPA, so the guidance has no legal basisâ particularly since Goldfuss, the acting head of the CEQ, has not been confirmed by the Senate.	neutral	neutral	neutral	disagrees	disagrees	neutral	neutral	disagrees	0.2786082825593079	0.0049551479504752	0.7164365694902168	4_4_t8	False	-4.18226398830014
1499	4	4	t9	New farming techniques will put some of that carbon back into the ground and help stem the rising tide of global warming.	neutral	neutral	neutral	agrees	agrees	agrees	agrees	neutral	0.0032857330127812	0.6583642577415298	0.3383500092456889	4_4_t9	False	-4.0
1500	4	5	s0	Global warming is a hoax.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees				4_5_s0	False	-24.0
1501	4	5	s1	Alarming levels of sea level rise are predicted to threaten Florida over the next decades.	neutral	agrees	agrees	agrees	neutral	neutral	agrees	neutral				4_5_s1	False	-4.0
1502	4	5	s2	Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral				4_5_s2	False	-24.0
1503	4	5	s3	Global warming is happening and it will be dangerous to human health and welfare.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees				4_5_s3	False	-24.0
1504	4	5	s4	Some icebergs are cute.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral				4_5_s4	False	-24.0
1505	4	5	t0	Countries like China and India, which rank among the top greenhouse gas emitters globally, and are plagued by worsening air pollution, have shown growing interest in sustainable, environmentally friendly buildings.	neutral	agrees	agrees	neutral	agrees	neutral	neutral	neutral	0.0032736726345139	0.3503702125887797	0.6463561147767063	4_5_t0	False	-4.18226398830014
1506	4	5	t1	The global warming agenda is a loser for them with the American people.	agrees	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	neutral	0.9156800359646328	0.0104482338619515	0.0738717301734156	4_5_t1	False	-0.30998015622252084
1508	4	5	t11	It provides a physical basis for the current global mean temperature leveling off, while at the same time, points to this equatorial cold tongue as being the major driver for that.	neutral	neutral	disagrees	neutral	disagrees	neutral	disagrees	neutral	0.4418270465776557	0.0034827608716719	0.5546901925506723	4_5_t11	False	-4.18226398830014
1509	4	5	t12	The steady retreat of sea ice sea ice may have a residual effect on all sorts of other things, like the ice covering Greenland or storms in New England.	neutral	agrees	agrees	neutral	agrees	agrees	agrees	neutral	0.0025259781498539	0.8677536386472123	0.1297203832029335	4_5_t12	False	-4.18226398830014
1510	4	5	t13	The impact of urban heat on rising global average temperatures is tiny.	disagrees	neutral	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	0.9499965908806476	0.001833390166447	0.0481700189529052	4_5_t13	True	-4.754887502163468
1511	4	5	t14	Alternative-energy technologies will not advance and ignore jobs that might be created in new low-carbon industries.	disagrees	disagrees	agrees	neutral	neutral	neutral	neutral	neutral	0.1029076628524418	0.0219031913125242	0.8751891458350337	4_5_t14	True	-0.30998015622252084
